,Review,Ratings,class
72,"thi,place,great,food,work,wholesom,the,staff,super,nice,outdoor,seat,crisp,sunni,day,cup,coffe,nice",Positive,0
73,"veri,good,healthi,choic,the,tuna,sweet,potato,wrap,peanutbutt,cooki,point,staff,nice,help,highli,recommend,drop,MF",Positive,0
74,"arriv,earli,mom,appoint,morn,thought,would,grab,tea,coffe,warm,wake,great,coffe,chai,tea,the,coffe,nice,bean,mexico,fresh,ground,pot,delici,the,cranberri,sweet,potato,lemon,muffin,except,they,white,sweet,potato,No,white,flour,sugar,oil,power,potato,I,love,the,owner,sorri,didnt,catch,nameposs,aida,get,readi,open,day,We,got,littl,earli,let,us,right,So,friendli,accommod,great,way,start,day,definit,come,back,great,food,drink,friendli,servic,We,definit,back,probabl,way,home,mom,sweet,potatoand",Positive,0
75,"veri,friendli,staff,great,menu,I,love,concept,noth,made,sugar,had,wonder,ice,sweet,potato,latt,wife,sweet,potato,toast,love",Positive,0
76,"alic,jule,coffe,hous,quick,simpl,cozi,My,favorit,part,place,setup,I,love,locat,within,hous,allow,separ,multipl,room,differ,loung,area,I,visit,past,week,decor,nice,christma,thi,place,creat,homey,comfort,toasti,vibe,perfect,cold,coffe,I,met,friend,finish,coffe,break,found,lock,comfort,relax,our,coffe,break,extend,one,friend,desir,bit,coffe,grant,fresh,refil,1,I,doubt,I,return,soon,the,barista,welcom,extrem,person,take,time,walk,drip,thi,could,quickli,becom,one,new,favorit,spot,enjoy,coffe,run",Positive,0
77,"I,enjoy,opportun,enjoy,coffe,work,wife,friend,the,drink,made,fresh,ar,top,town,the,porch,side,room,perfect,relax,convers",Positive,0
78,"stop,afternoon,carmel,latt,over,coffe,good,I,bum,see,use,low,qualiti,syrup,charg,price,higher,end,coffe,shop,dont,use,high,fructos,syrup,they,offer,almond,milk,that,plu,book,I,paid,shi,5,small,that,bit,steep,qualiti",Positive,0
79,"quaint,littl,vintag,coffe,hous,the,servic,good,coffe,snack,also,par,would,definit,recommend",Positive,0
80,"thi,goto,stop,coffe,year,whether,pick,ground,coffe,make,home,cup,go,walk,spend,time,daughter,It,eclect,vibe,paint,music,craft,jewelri,local,artist,mani,sale",Positive,0
81,"thi,cute,place,meet,someon,coffe,dont,go,need,wifi,terribl,slow,I,alic,jule,3,differ,time,time,difficult,much,internet,If,speed,doesnt,matter,say,need,send,email,someth,els,like,perhap,fine,when,I,check,speed,hover,around,20,mbp,and,unfortun,drip,coffe,rich,it,bit,weak,but,realli,great,atmospher",Negative,1
82,"I,love,place,girlfriend,thi,best,littl,coffe,place,around,the,coffe,alway,great,barista,alway,friendli",Positive,0
83,"been,come,sinc,open,year,ago,I,love,dawn,whole,famili,the,coffe,good,atmospher,great,My,favorit,coffe,gilligan,grind,the,chilli,alic,frapp,great,thi,place,heart,welcom,stay,I,wish,open,later,but,go,and,get,scone",Positive,0
84,"atmospher,great,love,treat,pleasant,servic,they,alway,awesom,recommend,coffe,would,love,could,cater,the,cata,footbal,game",Positive,0
85,"I,realli,like,place,drink,good,worker,friendli,seem,like,nice,place,hang,friend,relax,quick,make,drinkglad,downtown,monro",Positive,0
86,"I,realli,wish,I,could,like,place,ive,mani,friend,work,year,love,howev,coffe,qualiti,isnt,great,ive,tri,number,roast,espresso,drink,theyr,par,small,coffe,shop,ive,alway,found,drip,coffe,weak,latt,tast,pretti,bad,As,anoth,review,point,two,year,ago,barista,dont,know,pull,shot,properli,If,your,monro,look,local,coffe,shop,realli,option,La,vida,mocha,that,bad,sinc,owner,chang,dont,expect,anyth,par",Negative,1
87,"solid,local,option,coffe,breakfast,sandwich,pastri,they,almond,milk,fresh,delici,option,cute,littl,hous,seat,insid,cramp,cozi,fast,effici,servic,you,tell,local,favorit",Positive,0
88,"cute,littl,local,coffe,shop,perfect,place,relax,grab,favorit,coffe,great,custom,servic,good,coffe",Positive,0
89,"cute,antiqu,style,hous,insid,big,cover,porch,outdoor,seat,tabl,side,walk,umbrella,cover,staff,friendli,nice,select,coffe,sweet,treat,eat,coffe,good,fresh,A,big,plu,almond,milk,yeah",Positive,0
90,"love,place,well,train,staffbarista,deliv,consist,product,the,ambianc,hip,monro,welcom,harbor,countri,vibe,permeat,monro,restaur,It,fabul,meet,spot,unfortun,hour,extend,later,even,local,work,commut,thi,seem,trend,downtown,monro,drive,peopl,74,aw,Mc,donald,coffe,surround,histor,district,realli,suffer,but,go,tri,chilli,alic,london,fog,earl,grey,steam,milk,caramel,latt",Positive,0
91,"So,good,quaint,I,come,time,Im,pass,downtown,monro,the,coffe,great,servic,theyr,alway,nice,help,I,dont,know,I,want,such,pleasant,chang,larger,coffe,place",Positive,0
92,"nice,cozi,countri,feel,coffe,hous,comput,use,brow,web,sip,beverag,small,home,like,set,pleasant,servic,wonder,produc,smoothi,fresh,come,enjoy,nice,cup,coffe,mayb,tea",Positive,0
93,"charm,chill,vintagehometurnedcafé,ridicul,easi,spend,better,half,day,abund,seat,ie,tabl,couch,outdoorfront,porch,furnitur,calm,yet,entir,live,atmospher,person,engag,waitstaff,contribut,alic,jule,ever,posit,wordofmouth,coffe,qualiti,topnotch,price,decent,ultim,noth,good,vibe,joint",Positive,0
94,"move,west,coast,I,couldnt,reliev,happi,place,exist,whi,would,go,starbuck,get,crappi,dunkin,donut,coffe,I,dont,know,right,edg,downtown,delight,ricketi,larg,southern,wooden,hous,A",Positive,0
95,"absolut,best,great,coffe,awesom,staff,you,wont,find,coffe,good,anywher,els,comfort,atmospher,great,studi,meet,hang,brew,coffe,alway,great,must,tri,captain,jack,java",Positive,0
96,"cute,place,friendli,servic,good,coffe,I,ice,coffe,almond,milk,good,I,excit,almond,milk",Positive,0
97,"coffe,pretti,good,I,order,thing,almost,everi,time,vari,work,overal,good,place,folk,friendli",Positive,0
98,"I,like,old,hous,built,busi,I,tri,blueberri,scone,make,It,delish,I,enjoy,drink,decent,coffe,work,school,work",Positive,0
99,"almond,butterfli,amaz,select,gluten,free,vegan,bake,good,treat,I,ever,the,bagel,fluffi,amaz,made,vegan,pizza,bagel,cupcak,moist,flavour,carrot,fav,I,probabl,sampl,pretti,much,everyth,offer,muffin,cooki,squar,everyth,delish,it,hard,believ,gluten,free",Positive,0
100,"I,walk,crave,cup,coffe,veri,welcom,storefront,I,decid,chocol,chunk,cooki,world,I,would,never,guess,gluten,free,yum,yum,yum",Positive,0
101,"almond,butterfli,amaz,assort,gluten,free,vegan,bake,good,ive,breakfast,bagel,yummi,fill,well,pepperoni,pizza,bagel,bit,oili,reminisc,pizza,also,tasti,ive,also,chocol,chunk,cooki,goto,fave,pecan,chocol,chip,cooki,crumbl,tasti,raspberri,muffin,bit,dri,still,good,A,downsid,drink,pretti,subpar,main,draw,food,given,everyth,gluten,free,mani,thing,vegan,food,realli,good,If,your,gluten,free,reason,youll,thrill,select,close,compar,tast,bake,good",Positive,0
102,"tri,cupcak,delici,person,I,felt,much,ice,that,cupcak,I,suppos,veri,good,look,cupcak",Positive,0
103,"An,excel,small,bakeri,near,resid,the,cafe,fill,sunlight,bake,good,fresh,delici,it,warm,atmospher,great,want,sit,around,chat,friend,enjoy,browni,cooki",Positive,0
104,"the,best,bakeri,ive,ever,eaten,regardless,glutenfre,I,usual,cinnamon,bun,enthusiast,absolut,worth,everi,time,someth,special,the,bagel,delici,everi,sandwich,ive,tri,except,favorit,salami,sun,dri,tomato",Positive,0
105,"love,spot,So,cute,cozi,everyth,realli,good,go,to,definit,paleo,bite,vegan,chocol,chip,cooki,the,besttttt,not,pricey,line,bake,shopp,citi",Positive,0
106,"excel,sandwich,bagel,veri,fresh,ingredi,uniqu,flavour,deliv,Go,turkey,pesto,sandwich",Positive,0
107,"cupcak,one,best,tri,far,rasberri,jam,cupcak,fresh,sweet,cupcak,dri,moist,enough,make,feel,eat,homemad,cupcak",Positive,0
108,"insan,good,I,havent,stop,think,AB,eggr,I,want,eat,one,everi,day,rest,life,and,peanut,butter,chocol,cupcak,and,chocol,chunk,cooki,I,want,eat,everyth,bakeri,and,I,may,alreadi,eaten,half,one,day,zero,regret,the,shop,beauti,cheeri,the,staff,friendli,polit,there,conveni,street,park,My,complaint,bakeri,isnt,one,buffalo",Positive,0
109,"thi,place,almost,make,want,go,dairyfre,despit,review,cheap,5,medium,almond,milk,latt",Positive,0
110,"I,pop,earli,sunday,morn,saw,quit,pack,place,enjoy,vegan,brunch,I,curiou,see,offer,pleasantli,surpris,much,GF,vegan,cupcak,with,small,freshli,bake,area,I,good,select,muffin,scone,bar,larg,cooki,usual,cupcak,they,also,offer,great,look,espresso,drink,sinc,I,alreadi,2,cup,coffe,morn,I,pass,gentlemen,behind,counter,wonder,convinc,cooki,better,regular,wheat,flour,cooki,I,bought,1,PB,one,doubl,chocol,chip,275,So,hour,later,definit,great,crispi,outer,edg,softer,middl,that,surpris,textur,point,view,huge,point,GF,heavi,the,doubl,chocol,chip,rich,cocoa,overli,sweet,I,like,chocol,chunk,dark,chocol,the,PB,actual,one,better,PB,cooki,ive,even,compet,wheat,one,they,werent,wrong,It,bit,expens,consid,your,get,partial,organ,ingredi,special,ingredi,well,worth,ill,back,tri,bar,perhap,coffe,next,time",Positive,0
111,"It,pretti,hard,find,gluten,free,bakeri,ive,final,found,one,instead,dairi,product,mani,treat,made,nutti,substitut,almond,flour,coconut,cream,etc,As,bake,good,cant,speak,arent,much,choos,howev,chocol,chunk,cooki,absolut,delici,A,littl,pricier,end,howev,tast,great,If,Im,back,area,I,hope,get,cooki,also,tri,goodi,mayb,even,sandwich,there,seat,area,friendli,staff,member",Positive,0
112,"just,bought,24,cupcak,parti,80,the,ice,melt,put,buffet,strawberri,one,good,they,may,gluten,plenti,sugar,sweeten,agent,found,ice,way,sweet,compar,lolli,cake,Mt,pleasantno,comparison",Negative,1
113,"plenti,bike,park,excel,cappuccio,great,pastri,they,dont,lot,seat,arrang,smart,way,you,look,outsid,sit,there,also,two,chair,bench,outsid,all,perfect,experi",Positive,0
114,"the,best,cupcak,ive,gluten,dairi,free,the,espresso,chocol,best,one,ive,tri,far,would,definit,recommend",Positive,0
115,"cute,quaint,coffe,hous,veri,sweet,and,friendli,staff,hous,made,syrup,lot,gluten,dairi,free,option",Positive,0
116,"saw,blogto,list,gluten,free,place,toronto,the,staff,friendli,alway,import,I,go,place,ive,never,their,menu,overwhelm,simpl,someth,everyon,the,sandwich,good,cupcak,wasnt,anyth,special,ice,littl,gritti,will,definit,come,back,fulfil,bakeri,sweet,glutenfreedairi,free,crave,though",Positive,0
117,"I,got,almond,butterfli,cupcak,mom,chocol,chunk,cooki,irresist,good,great,bright,buzz,small,space,start,chat,brit,commun,tabl,girl,read,besid,us,seemingli,unboth,boister,tone,whether,dietari,restrict,I,cannot,recommend,tini,harbord,villag,cafe,bakeri,enough,nice,way,spend,bit,time,mingl,commun,dweller,lazi,day",Positive,0
118,"came,today,grab,lunch,get,studi,done,locat,super,conveni,five,minut,walk,robart,librari,uoft,St,georg,I,got,appl,cheddar,walnut,melt,openfac,bagel,latt,paleo,molten,chocol,lava,cake,the,bagel,melt,great,meatless,altern,I,thought,way,brought,wooden,cut,board,realli,cute,latt,good,well,particularli,noteworthi,someth,would,find,small,coffe,shop,toronto,what,realli,stand,place,wide,select,variou,dairyfreevegan,bake,good,I,tri,paleo,lava,cake,great,couldnt,even,tell,paleo,tast,textur,I,eye,vegan,cupcak,whole,time,I,definit,worth,second,visit,ad,bonu,staff,super,friendli,accommod,especi,woman,behind,cash,regist",Positive,0
119,"I,stop,first,time,today,enjoy,delici,strawberri,vanilla,cupcak,dairi,free,thi,place,love,ambianc,feel,soon,walk,door,but,made,want,post,comment,awesom,custom,servic,It,realli,made,day,cupcak,ill,definit,back",Positive,0
120,"I,area,I,tri,almond,butterfli,almond,butterfli,friendli,look,invit,look,the,decor,trendi,cool,the,custom,look,organ,vegan,type,singl,women,I,vegan,I,tri,appl,pie,the,appl,pie,old,averag,coffe,also,averag",Negative,1
121,"love,love,love,I,walk,number,occas,decid,pop,one,afternoon,particularli,stress,morn,ye,I,went,eat,feel,I,order,ice,latt,almond,milk,dairi,free,chocol,espresso,cupcak,the,ice,latt,realli,hit,spot,cupcak,rich,creami,moist,both,made,perfect,treat,I,cant,wait,come,back,tri,goodi,qualm,place,hour,theyr,basic,open,work,day,weekend,dont,open,11am",Positive,0
122,"ive,gluten,free,4,year,first,place,serv,bake,good,dont,tast,gluten,free,everyth,tast,amaz",Positive,0
123,"If,your,miss,bagel,I,know,l,I,went,gluten,free,youll,thrill,amaz,chewi,soft,bagel,almond,butterfli,the,cooki,heavenli,cupcak,dreami,birthday,come,amaz,cake,oh,I,miss,good,birthday,cake,and,pie,such,amaz,pie,gluten,free,lemon,meringu,pie,die,If,your,gluten,free,dairi,free,get,crave,fill,good,coffe,love,servic,boot,I,cant,wait,work,home,I,hang,bit,tri,one,muffin,what,love,discoveri",Positive,0
124,"the,food,coffe,great,place,total,full,babe,I,guess,pretti,girl,like,vegan,food,place,stack,there,weird,paint,wall,though,sell,200,not,bad,enough,warrant,point,loss,almost",Positive,0
125,"thank,fellow,yelper,I,stop,tri,gluten,free,sandwich,wow,A,warm,toast,gluten,free,bagel,pesto,turkey,chees,tomato,green,delici,the,bagel,isnt,chewi,like,gluten,bagel,certainli,didnt,fall,apart,textur,mani,gluten,free,bread,you,miss,gluten,the,ginger,spice,cooki,good,walnut,browni,better,espresso,chocol,cupcak,incred,I,would,never,guess,gluten,free,the,best,part,ice,sweet,I,back,soon,one,paleo,moelleux,au,chocolat,molten,chocol,cake,I,even,dont,care,eat,gluten,free,enjoy,treat,dont,eat,gluten,miss,delici,bake,item,almond,butterfli,place,go",Positive,0
126,"ive,one,item,shop,pumpkin,pie,say,serv,eight,serious,I,think,could,serv,10,I,usual,hate,pie,I,know,right,crazi,I,like,pie,fill,I,usual,hate,crust,mayb,reason,gluten,along,haha,either,way,I,dont,keep,gluten,free,person,brought,pie,thank,god,thi,butteri,flaki,crust,light,airi,rock,hard,heavi,the,fill,pie,subtl,nutmegorcinnamon,overpow,good,creami,consist,definit,would,recommend,GF,GL,gluten,lover,alik",Positive,0
127,"went,grab,quick,breakfast,visit,rom,delici,glutenfre,bagel,excel,coffe,super,friendli,peopl,well,such,pleasant,surpris",Positive,0
128,"I,love,place,tuck,away,main,street,nice,quiet,the,bake,good,great,american,like,servic,nice,friendli,it,perfect",Positive,0
129,"it,bottom,medic,build,super,weird,locat,wife,I,almost,didnt,go,thank,it,small,clean,veri,clean,food,surprisingli,good,kind,small,portion,I,guess,minim,wast,tomato,soup,pretti,good,the,salad,get,sandwich,surprisingli,delici,like,super,delici,I,would,recommend,place,but,I,would,recommend,slightli,better,signag,outsid",Positive,0
130,"I,havent,age,add,price,categori,dinner,edit,hmm,ad,review,complet,chang,price,categori,phew",Positive,0
131,"thi,typic,diner,style,cafe,it,littl,chaotic,lunch,time,I,went,that,standard,lunchtim,place,It,felt,bit,rush,quit,busi,it,serv,style,w,coffe,standard,brew,similar,tim,dark,roast,decent,price,it,tuck,underarm,offic,build,I,definit,see,regular,hang,peopl,mani,breakfast,lunch,special",Negative,1
132,"food,freshli,cook,servic,excel,price,reason,you,wont,get,qualiti,price,elsewher,It,realli,surreal,today,time",Positive,0
133,"great,sandwich,come,fresh,salad,yummi,soup,I,grill,chicken,sandwich,avocado,love,sandwich,great,place,onli,size,dont,take,credit,card,price,grill,chicken,sandwich,soup,salad,85,tax,includ",Positive,0
134,"A,good,spot,coffe,enjoy,queen,E,breez,although,warn,food,good,potato,hash,tast,stale,So,major,meal",Negative,1
135,"got,tasti,breakfast,coffe,bit,strong,I,got,milk,instead,cream,minor,compar,overal,experi",Positive,0
136,"great,coffe,nice,tea,excel,breaki,lunch,My,favorit,daili,special,one,uniqu,tasti,the,outsid,seat,nice,head,colder,weather,awesom,warmer,day,kyle,flexibl,eat,prefer,aim,pleas,A,must,stop,come,toronto",Positive,0
137,"I,stay,friend,toronto,weekend,decid,ventur,grab,breakfast,consid,look,like,best,option,within,walk,distanc,I,chose,check,littl,joint,get,brekki,not,sure,realli,hungri,everyth,menu,seem,scream,name,simpl,fare,edgi,innov,I,want,that,said,I,order,french,toast,bacon,I,feel,probabl,judg,breakfastbrunch,place,base,french,toast,and,bacon,perfect,combo,wow,thi,easili,best,french,toast,ive,ever,life,No,joke,the,edg,crispi,bit,salti,note,play,well,sweet,caramel,happen,and,may,head,think,citrusi,tone,wellwhich,Im,typic,come,french,toast,holi,cowthi,stuff,blew,away,It,didnt,look,like,much,plate,far,present,meani,didnt,even,care,bite,Oh,let,talk,bacon,thank,serv,thick,cut,bacon,none,wussi,littl,soggi,bacon,crap,thi,bacon,thick,salti,want,right,ive,recommend,place,alreadi,other,and,im,back,torontowil,go,back,sure",Positive,0
138,"chimi,pork,belli,reason,I,brought,husband,father,day,met,expect,fresh,herbi,chimi,sauc,three,massiv,strip,tender,pork,belli,I,steal,even,though,I,dont,like,visibl,fat,meat,clearli,one,get,avers,eat,pork,belli,french,toast,perfect,thick,smoke,bacon,delici,pork,belli,even,fri,pretti,damn,good,displac,aussi,love,flat,white,menu,new,mama,love,place,child,friendli,sport,chang,tabl,outsid,bathroom,stall,mean,husband,get,luxuri,chang,babi,not,super,speedi,that,point,If,want,delici,brunch,strong,coffe,sunni,window,sit,back,enjoy,wait,it,worth",Positive,0
139,"best,bacon,ever,and,fri,avocado,and,weirdli,cheap,and,attent,refil,coffe,water,love",Positive,0
140,"great,coffe,scrumptiou,brunch,menu,egg,benni,high,qualiti,servic,alway,prompt,cheer,the,ashdal,much,need,breath,fresh,air,bit,dead,zone,leslievil,I,hear,ashdal,plan,extend,hour,potenti,open,patio,If,know,find",Positive,0
141,"food,delici,differ,would,go,back,We,chimi,pork,fri,around,four,slice,pork,belli,two,poach,egg,the,churri,sauc,light,strong,and,standard,came,two,slice,bacon,regular,bacon,strip,nutella,mocha,latt,also,delici,one,better,drink,ive,music,tad,loud,speak,didnt,realli,bother,nice,littl,brunch,spot,close,home",Positive,0
142,"great,servic,great,food,I,also,like,dont,charg,excess,like,brunch,place,further,portion,size,fill,definit,place,check,the,bacon,amaz",Positive,0
143,"cute,brunch,place,east,end,servic,quick,friendli,the,price,fair,the,coffe,great,I,grill,chees,sandwich,share,blueberri,waffl,husband,both,good,noth,spectacular,noth,bad,the,portion,size,fairli,small,My,critic,everyth,ate,could,easili,made,home,I,guess,mean,realli,homecook,food,for,want,alright,I,guess,would,nice,someth,bit,pizzazz",Negative,1
144,"So,rare,restaur,food,qualiti,match,servicein,case,though,bust,went,brunch,impress,super,slow,servic,I,think,one,server,work,entir,restaur,had,ask,everyth,cutleri,water,coffe,refil,there,seem,lot,employe,sort,linger,behind,bar,variou,nonessenti,thing,didnt,improv,restaur,experi,basic,food,fare,besid,fact,everyth,arriv,left,bill,food,impress,the,blt,wrap,loos,small,portion,littl,flavor,aioli,serv,solo,white,plate,the,bird,nest,look,similarli,minimalist,unapp,came,default,poach,egg,server,forgot,ask,egg,prefer,thi,place,probabl,lend,better,espresso,bar,restaur,coffe,pretti,good,staff,friendlyjust,great,restaur",Negative,1
145,"Im,realli,sad,write,review,like,honesti,best,critic,improv,establish,I,suggest,come,back,drop,coupl,month,ago,atmospher,good,servic,friendli,I,knew,menu,chang,I,saw,updat,item,facebook,page,I,excit,intrigu,walk,time,day,week,everyth,quit,opposit,first,visit,thi,time,super,busi,peopl,realli,attent,staff,overwhelm,after,wait,10,min,waitress,serv,tabl,came,us,I,went,front,order,drink,I,also,order,yogurt,parfait,I,excit,see,healthier,option,suppos,top,berri,granola,when,came,couldv,fool,what,I,got,giant,cup,yogurt,three,slice,mini,strawberri,1,tablespoon,granola,touch,honey,If,I,knew,I,order,yogurt,w,garnish,I,wouldv,skip,went,straight,benni,At,least,I,knew,I,would,get,two,egg,english,muffin,sauc,thi,mislead,an,truli,disappoint,not,surpris,I,heard,least,two,complaint,I,not,sure,what,happen,I,hope,thing,shape",Negative,1
