,Review,Ratings,class
79,"My,daughter,friend,high,school,went,locat,homecom,danc,My,daughter,got,bowl,soup,bill,500,they,paid,separ,check,My,daughter,gave,server,20,bill,500,check,they,wait,long,time,server,red,hair,server,doesnt,rememb,name,bring,chang,back,she,final,wave,ask,directli,chang,said,I,thought,squar,walk,away,He,knowingli,kept,daughter,money,rest,friend,chang,she,know,tip,go,tip,but,listen,ask,money,that,wrong,take,advantag,kid,I,call,manag,still,resolut",Negative,0
80,"I,twice,neither,time,bad,experi,last,night,seat,right,away,servic,descent,It,wasnt,pack,mean,monday,night,good,crowd,our,waiter,friendli,howev,gripe,took,long,time,stop,check,us,overlook,the,bread,oil,delici,I,think,I,ate,7,piec,bread,I,stay,wed,soup,capres,salad,the,wed,soup,good,I,think,one,meatbal,the,capres,salad,fresh,the,mozzarella,chees,tomato,tast,like,receiv,they,balsam,glaze,top,tast,nice,touch,recommend",Positive,1
81,"I,enjoy,meal,I,felt,though,someth,miss,more,flavor,more,pasta,delici,good,servic,I,would,prefer,season",Positive,1
82,"thi,favorit,goto,restaur,ross,township,the,food,consist,good,favorit,thing,order,the,della,casa,salad,great,entre,wed,soup,side,salad,chicken,parmesan,yesterday,meal,seem,littl,slow,reach,tabl,manag,came,apolog,delay,she,seen,meal,deliv,didnt,think,pasta,look,standard,present,It,took,minut,longer,I,receiv,delici,prepar,present,meal,then,offer,free,dessert,eat,take,home,make,delay,she,went,extra,distanc,without,ask,impress,us,tabl,thank,much,appreci",Positive,1
83,"I,unimpress,place,I,went,around,20056,I,recal,much,better,We,got,calamari,fritti,crispi,shrimp,napoli,the,calamari,overcook,chewi,flavorless,We,ate,50,calamari,nasti,15,star,the,shrimp,probabl,best,tast,thing,entir,dinner,55,I,grill,mahimahi,girlfriend,spici,scallop,pasta,her,dish,45,star,mine,around,25,the,fish,overcook,bland,despit,advertis,lemon,butter,sauc,the,veget,also,bland,seem,oliv,oil,pour,add,glass,wine,1,yuengl,tab,75",Negative,0
84,"Ok,I,begin,I,suppos,first,walk,bravo,greet,unfriendli,smile,grumpi,snotti,nose,air,girl,name,caitlyn,hostess,I,mean,first,impress,everyth,when,visit,pittsburgh,like,dine,bravo,food,good,next,time,back,crappi,servic,first,fiancé,told,would,45min,wait,I,use,opent,everyth,avail,actual,alreadi,reserv,ladi,listen,us,couldnt,find,name,system,after,manag,overheard,look,said,caitlyn,reserv,right,ill,seat,right,away,she,gave,us,biggest,eye,roll,ever,So,rude,were,seat,right,away,sara,who,apolog,least,5,x,alreadi,realli,ok,thank,make,right,she,bring,2,tea,1,lemonad,vino,tea,good,nice,dark,lemonad,fresh,I,guess,accident,pour,2,glass,I,got,1,free,Im,ok,now,alex,come,I,think,he,manag,said,overhead,hostess,rude,apolog,offer,us,appet,choic,free,veri,kind,We,pick,chicken,bacon,spinach,chees,flat,bread,omg,I,glad,delish,nice,crunchi,corner,soft,middl,bacon,cook,perfect,enough,feed,3,men,littl,ladi,My,entre,good,fresh,brussel,sprout,almond,salad,lemon,vinaigrett,super,fresh,green,tender,chicken,ad,italian,wed,soup,could,warmer,sinc,freez,outsid,carrot,littl,meatbal,orzo,yummi,broth,swim,around,cute,littl,soup,bowl,I,cant,complain,much,yummi,the,bravo,spaghetti,brought,brother,law,look,good,thin,noodl,medium,amount,meat,sauc,said,tasti,solid,7,My,man,bolognes,tasti,nice,portion,size,noodl,cook,perfect,A,solid,9,My,son,chicken,caesar,salad,love,nice,fresh,chicken,lettuc,fresh,So,food,great,servic,suck,begin,howev,manag,team,took,great,care,us,So,bravo,manag,bravo,great,job,might,visit,differ,locat,next,time,pittsburgh",Negative,0
85,"I,disappoint,bravo,last,night,I,havent,awhil,chang,menu,appar,cook,I,doubt,I,ever,return,pasta,realli,realli,bad,I,notic,place,almost,empti,use,jam,pack,one,wait,seat,seem,staff,diner,I,guess,other,notic,chang,food,menu,return,I,say,server,pleasant,effici,make,bad,food,sorri,bravo,arrivederci,you,one,favorit,longer",Negative,0
86,"there,noth,italian,franchis,chain,food,mostli,tomato,sauc,base,acid,mani,dish,heavili,load,tasteless,textur,less,pasta,like,made,dri,preprocess,materi,whi,mani,sort,restaur,claim,italian,mani,entre,chicken,strangl,pasta,disgrac,italian,cuisin,chicken,garnish,pasta,side,dish,No,discuss,perhap,small,measur,redempt,pizza,surprisingli,well,season,right,proport,chees",Negative,0
87,"I,took,mom,dinner,birthday,serious,one,worst,meal,life,I,mean,bravo,I,guess,I,expect,but,let,begin,We,sat,corner,wait,10,minut,I,time,server,even,greet,us,place,order,I,want,cours,she,brought,us,bread,dip,sauc,good,thing,drink,We,got,salad,walk,away,silverwar,realli,cool,after,I,find,ask,proceed,eat,salad,dress,our,sever,cours,nowher,found,flag,anoth,one,ring,dress,I,mean,serious,you,couldnt,go,get,cup,dress,So,wait,minut,dress,and,I,entir,core,lettuc,salad,salad,disgust,On,amaz,entre,mom,lasagna,burnt,crisp,grill,chicken,pesto,spaghettini,water,log,tast,like,bland,nothing,Im,drink,server,still,miss,when,final,make,appear,see,empti,glass,ask,I,want,sever,101,dont,ask,bring,fresh,one,pitcher,I,know,I,work,restaur,that,took,good,5,minut,bring,back,pitcher,mayb,34,small,sip,water,she,final,ask,food,I,said,fine,I,didnt,even,want,deal,mom,said,someth,So,manag,come,It,serious,fiasco,I,never,ever,go,back,all,food,suck,servic,wors,top,mint,tast,like,citru,mint,bubblegum,flavor,chocol,foul,understat,and,Im,hangri",Negative,0
88,"soooo,I,lunch,food,pretti,gross,disappoint,around,I,usual,love,eat,bravo,the,one,cranberri,alway,point,I,definit,wont,come,back,locat,man,I,dont,even,know,start,let,go,servic,everyth,took,soooo,long,It,took,waiter,20,minut,bring,us,stale,bread,clearli,old,I,couldnt,even,cut,knife,the,waiter,apolog,fresh,bread,wasnt,much,better,then,mom,I,wait,anoth,20,minut,entre,salti,greasi,We,order,chicken,milenes,pepperoni,meatbal,manicotti,the,manicotti,ridicul,greasi,drown,oil,ugh,On,top,fill,mad,mushi,My,mom,chicken,straight,gross,the,oil,nasti,smell,I,dont,realli,know,describ,they,probabl,use,old,oil,that,sit,doubl,ugh,plu,chicken,tast,super,gamey,the,thing,edibl,dish,herb,linguin,mediocr,best,bah,super,disappoint,If,your,mood,italian,I,suggest,drive,extra,distanc,goin,cranberri,locat",Negative,0
89,"My,wife,I,oper,busi,togeth,our,busi,reli,heavili,uniform,custom,servic,ive,custom,walk,late,fun,how,assess,treat,make,differ,posit,review,poor,one,So,wife,I,stop,hour,close,bravo,cucina,italiana,I,expect,spars,clientel,expect,good,food,servic,none,lessw,work,long,hour,bare,get,celebr,fruit,accomplish,even,eighth,anniversari,Id,hope,quiet,meal,rush,the,hostess,demeanor,perfect,match,dark,dishevel,hair,makeup,she,made,plain,happi,patronag,time,her,attitud,sour,glanc,check,throughout,dinner,enough,ruin,hope,bit,peac,end,day,the,shine,jewel,servic,tori,waitress,she,held,balanc,pressur,manag,oblig,treat,us,well,impecc,I,phenomen,gluten,free,pasta,dish,wife,usual,tori,thank,great,servic,the,rest,sorri,bother,inconveni,time,josh",Negative,0
90,"averag,averag,everi,way,start,capres,salad,wed,soup,capres,salad,balsam,vin,toss,salad,w,tomato,mozz,instead,classic,capres,mozz,also,wasnt,freshest,for,entre,I,chicken,scallopini,actual,pretti,tasti,chicken,fresh,sauc,quit,nice,alittl,heavi,though,overal,biggest,complaint,would,price,meal,price,pay,entre,come,side,larger,portion,the,atmospher,decor,nice,girlfriend,I,felt,tablecloth,unnecessari,casual,oliv,gardensqu,restaur,top,prestain,tomato,sauc,sat,A,decent,restaur,I,would,eat,noth,els,nearbi,statur,I,would,go,way,make,reserv,futur",Negative,0
91,"We,pretti,much,regular,bravo,one,reason,allow,bring,bottl,wine,us,We,would,usual,sit,kitchen,counter,take,time,eat,usual,3,cours,drink,We,hate,eat,slow,take,tabl,We,also,tip,well,sinc,We,arriv,sun,night,sat,counter,wine,We,order,drink,manag,came,said,bottl,allow,anymor,I,ask,could,bottl,brought,told,I,understand,new,polici,even,thought,I,go,anymor,allow,us,bottl,brought,one,last,time,insult,We,left,carri,bottl,like,someth,wrong,return,veri,poor,way,handl,situat,mani,good,italian,restaur,frequent",Negative,0
92,"the,server,seem,hurri,anxiou,place,open,hostess,friendli,attract,young,woman,the,wed,soup,bland,seem,like,the,penn,mediterranean,wasnt,better,the,pasta,undercook,even,close,adant,four,spinach,leav,look,like,coupl,sun,dri,tomato,dish,the,feta,chees,fail,make,appear,small,amount,pine,nut,round,dish,penn,mediterranean,came,bag,chef,care",Negative,0
93,"I,receiv,gift,card,christma,bravo,it,alway,fun,eat,free,right,I,bravo,I,rememb,littl,classi,insid,and,I,right,the,bravo,mcknight,classi,look,A,italian,like,theme,restaur,love,broken,look,pillar,beam,but,bar,area,compar,bravo,I,pretti,small,would,like,see,high,top,tabl,happi,hour,special,that,alway,win,high,price,chain,the,servic,the,servic,although,bit,slow,overal,pretti,good,our,server,bit,help,food,runner,doggi,bagger,that,got,technic,term,guy,job,onto,food,the,spinach,artichok,dip,like,eat,crunchi,piec,cardboard,dip,water,spinach,I,wasnt,fan,their,app,definit,weak,point,the,bread,oil,flavor,I,love,should,stuck,break,skip,app,meal,delici,I,veggi,pasta,add,chicken,My,date,lobster,ravioli,I,quit,unimpress,size,dish,We,talk,13,portion,meal,expens,mine,dessert,delish,We,got,cheesecak,normal,I,fan,cheesecak,thi,caramel,top,sort,sauc,strawberri,overal,decent,probabl,bit,overpr,If,werent,gift,card,Id,probabl,go,local,that,prefer,I,guess",Negative,0
94,"expect,less,pay,the,motto,bravo,use,I,cant,say,I,dislik,chain,restaur,I,certainli,dislik,bravo,it,highli,overpr,italian,cuisin,serv,yet,alway,seem,two,hour,wait,weekend,everi,time,I,eaten,I,alway,left,light,wallet,mediocr,tast,mouth,I,know,I,dont,need,eat,I,strong,believ,second,chanc,after,latest,meal,grill,chicken,chop,salad,coat,salt,I,say,goodby,bravo",Negative,0
95,"bleecht,bad,bad,bad,the,one,star,I,give,dear,friend,ate,the,sauc,disgust,water,chef,boyarde,better,stuff,tri,pass,italian,the,servic,realli,great,either,waitress,super,sarcast,point,laughabl,especi,look,like,homeless,person,between,cheesi,plastic,pillar,bad,rococo,art,could,pay,go,back,place,I,find,hard,believ,anyon,pittsburgh,would,eat,bravo,especi,mecca,amaz,italian,restaur,It,subpar,chain,give,fine,cuisin,bad,name,Go,bloomfield,instead,much,authent,experi",Negative,0
96,"thi,worst,restaur,experi,I,ever,If,like,bravo,dont,want,deal,hassl,go,robinson,locat,one,My,fiance,I,arriv,550pm,quot,6070,minut,wait,long,time,problem,So,hour,10,minut,go,We,notic,coupl,young,highschool,walk,hug,host,talk,then,five,minut,later,seat,they,given,buzzer,like,everyon,els,thi,happen,differ,time,wait,So,wait,slightli,after,initi,time,fiance,ask,host,much,longer,would,minut,lot,tabl,open,We,wait,anoth,twenti,minut,peopl,us,continu,get,seat,final,hour,half,wait,anoth,ladi,wait,seat,gave,us,her,buzzer,found,seat,bar,So,reason,actual,seat,30,minut,after,quot,time,someon,els,gave,us,buzzer,when,walk,host,stand,buzzer,look,us,roll,eye,wait,anoth,two,minut,get,menu,seat,us,So,seat,told,waiter,ordeal,ask,us,long,wait,We,werent,go,hold,wasnt,fault,howev,ask,cherri,coke,told,us,coke,without,offer,put,grenadin,usi,know,bar,carri,grenadin,howev,clearli,didnt,want,make,effort,put,us,So,get,bread,without,plate,our,waiter,said,wow,like,eat,ethiopian,restaur,eat,commun,bowl,then,walk,away,serious,I,cannot,make,stuff,after,use,small,drink,napkin,makeshift,plate,hous,salad,came,one,came,dress,side,rather,alreadi,mix,salad,per,usual,order,He,said,Oh,I,dont,know,differ,guess,youll,put,salad,again,real,peopl,ala,manag,came,said,sorri,interrupt,Im,go,lie,kitchen,screw,order,the,chef,ask,come,tell,remak,food,sorri,So,sorri,take,long,food,screw,fix,soon,He,didnt,seem,sincer,act,like,joke,silli,us,thought,might,awar,previou,inconveni,come,apolog,We,dumbfound,clear,lack,awar,didnt,think,mental,capac,understand,anyth,els,explain,He,walk,away,decid,observ,He,clearli,type,manag,interest,cool,manag,goof,laugh,host,walk,around,check,guest,We,eventu,got,food,two,basic,pasta,dish,left,five,minut,receiv,food,We,exhaust,whole,ordeal,decid,wasnt,worth,poorli,run,restaur,longer,after,give,us,bill,server,said,thank,patient,pleas,come,back,honestli,becaus,accommod,No,thank,We,actual,bet,go,whether,host,would,stop,talk,one,anoth,five,second,lean,sloppili,host,stand,say,good,night,left,ala,fiance,bet,didnt,say,word,We,left,notic,time,830,pm,throughout,whole,night,chef,best,custom,servic,us,least,recogn,screw,upand,doesnt,even,work,directli,guest,obvious,thi,serious,bravo,hell",Negative,0
97,"it,bravo,Or,bravo,dad,call,what,bad,say,besid,chain,chain,restaur,feel,1,one,star,good,food,good,servic,clean,good,atmospher,had,lunch,today,chicken,spinach,bacon,flatbread,yum,moist,chicken,well,bake,tast,put,spinach,dip,flatbread,outstandingli,good,stuff,had,fresh,bread,sun,dri,tomato,oil,I,could,eat,I,would,satisfi,time,It,dad,birthday,right,check,came,comp,dad,birthday,sunda,good",Positive,1
98,"great,place,awesom,servic,delici,food,highli,recommend,honey,walnut,shrimp,orang,chicken,honestli,best,ive,ever",Positive,1
99,"great,authent,food,quick,take,amaz,servic,insid,love,jalapeño,chicken,son,love,orang,chicken",Positive,1
100,"We,gone,place,sinc,first,open,It,delici,never,problem,food,It,alway,serv,hot,made,the,staff,sooooo,nice,ladi,alway,ask,famili,she,alway,rememb,us,We,love,place,favorit,egg,drop,soup,green,tea,super,awesom,small,causual,dine,the,price,reason,great,qualiti,food,right,price",Positive,1
101,"I,didnt,realiz,I,ask,sweet,sour,sauc,sweet,sour,pork,thi,tale,deliveri,wasnt,notic,I,got,home,food,still,good,though",Negative,0
102,"first,eat,chines,food,like,drink,hot,tea,place,serv,person,prefer,everyon,custom,servic,isnt,great,price,point,food,point,tast,pretti,good,compar,restaur,area,serv,chines,food",Negative,0
103,"great,food,friendli,servic,I,tri,sever,differ,menu,item,wonder,reason,price,My,daughter,believ,one,best,curri,dish,ever",Positive,1
104,"great,servic,food,everi,time,go,We,usual,get,fri,rice,lemon,chicken,sweet,sour,chicken,mongolian,beef,We,yet,disappoint",Positive,1
105,"anoth,american,chines,restaur,order,twice,cook,pork,jalapeño,beef,noth,close,tradit,chines,cook,cant,even,come,close,chines,food,cali",Negative,0
106,"first,time,blossom,asian,cuisin,came,base,yelp,review,I,arriv,115,tuesday,lunch,there,four,tabl,still,finish,I,got,fast,servic,I,order,lunch,special,kung,pao,beef,arizona,ice,tea,815,plu,tip,the,meal,came,choic,soup,egg,roll,fri,wonton,plu,brown,rice,the,egg,roll,wonton,came,I,halfway,finish,entre,the,kung,pao,averag,best,the,sauc,lack,flavor,too,bad,with,side,averag,except,good,soup,cant,rate,higher,the,staff,engag,custom,got,second,star,the,restroom,deplor,It,smell,bad,towel,floor,dirti,cant,recommend,cowork",Negative,0
107,"love,place,I,like,dinner,special,2,orang,chicken,best,I,yet,tri,dish,friendli,staff",Positive,1
108,"just,move,laveen,need,ok,want,chines,thi,place,great,review,I,drove,got,take,the,beef,broccoli,dinner,came,rice,noodl,eggrol,two,crab,rangoon,around,9,I,found,beef,broccoli,littl,bit,salti,side,everyth,good,the,ladi,counter,extrem,friendli,patient,I,decid,eat,they,comfi,littl,bar,area,sit,wait,food,nice,well,ill,return",Positive,1
109,"the,lunch,special,great,soup,main,cours,rice,spring,roll,wonton,the,place,clean,waitress,friendli,did,I,mention,cant,beat,price,An,around,excel,place,stop,area,great,chines,food,yum",Positive,1
110,"excel,custom,servic,I,call,order,pick,ladi,phone,friendli,I,place,larg,order,pack,readi,go,I,show,20,min,later,the,woman,help,I,believ,one,I,spoke,phone,offer,complimentari,soda,immedi,took,payment,assist,anoth,gentleman,simultan,she,person,help,make,sure,I,take,menu,offer,help,carri,everyth,car,the,food,delici,the,beef,skewer,tender,tasti,sizzl,rice,soup,mongolian,beef,chicken,fri,rice,fresh,flavor,My,person,favorit,sweet,sour,chicken,they,give,sauc,side,bread,never,get,soggi,the,chicken,tast,wonder,without,sauc,put,togetheramaz,I,back",Positive,1
111,"I,came,good,food,review,It,tast,like,took,frozen,chicken,fri,pour,sauc,We,got,gener,tso,chicken,orang,chicken,the,fri,rice,tast,like,white,rice,dab,water,soy,sauc,No,veggi,egg,It,wasnt,good,servic,suck,tabl,clean,they,didnt,even,ask,refil,time,pay,check,not,come,back",Negative,0
112,"We,live,close,love,blossom,the,wonton,soup,excel,everyth,tri,good,It,clean,servic,alway,great,I,would,recommend,anyon,give,tri",Positive,1
113,"food,wa,excel,As,for,the,servic,I,give,them,two,thumb,upkeep,do,your,thingbest,chines,In,arizona",Positive,1
114,"Me,wife,come,least,month,Im,walnut,fan,tri,walnut,shrimp,decent,size,shrimp,boot,great,portion,famili,meal,great,staff,clean,restraunt,whi,arent,you,eat,here,yet,famili,amd,kid,friendli",Positive,1
115,"thi,place,realli,good,they,good,lunch,special,friendli,staff,there,asian,place,area,one,far,best",Positive,1
116,"I,picki,come,chines,food,today,first,time,got,kung,pao,chicken,orang,chicken,lo,mein,two,egg,roll,let,tell,place,good,servic,awesom,like,I,read,review,will,defenetli,come,back,veri,nice,interior,comfort,seat,arrang,all,employe,uniform,nice,live,phoenix,8,month,havent,abl,find,place,good,defenetli,go,recommend,place",Positive,1
117,"My,husband,I,look,good,chines,place,near,hous,decid,tri,place,I,glad,realli,tasti,We,order,pork,fri,rice,broccoli,beef,sweet,sour,pork,lemon,chicken,they,equal,good,We,especi,love,rice,lemon,chicken,everyth,hot,fresh,authent,tast,No,fast,food,chines,food,the,portion,big,price,afford,35,food,got,plu,2,soda,the,servic,great,also,friendli,We,definit,repeat,custom",Positive,1
118,"have,go,4,year,sinc,I,bought,hous,tolleson,never,issu,anyth,ive,ever,order,tammi,best,even,given,suggest,differ,way,spice,regular,dish,mani,occas,My,favorit,hous,chow,fun,noodl,cook,chili,sauc,definit,worth,check",Positive,1
119,"We,call,late,xma,eve,go,close,earli,thank,good,abl,accommod,us,they,happi,takeout,order,readi,fast,everyth,great,famili,impress,We,especi,like,kung,pao,chicken,also,order,jalepeno,chicken,wing,ok,littl,overcook,potstick,good,orang,chicken,yum,also,includ,order,egg,roll,good,would,perfect,littl,overcook,fri,rice,soso,steam,rice,fine,two,fri,shrimp,yum,definit,give,tri",Positive,1
120,"I,love,place,food,fresh,authent,the,gal,run,floor,sweetest,friendli,help,they,alway,make,sure,complet,satisfi,your,dine,even,take,My,favorit,hot,sour,soup,singaporean,mai,fun,sesam,chicken,garlic,beef,twice,cook,pork,crispi,spici,garlic,shrimp,I,believ,call,hous,special,realli,good,their,fri,rice,steam,hot,oilygreasi,the,portion,fairli,big,price,pay,plu,use,fresh,never,frozen,ingredi,So,pay,qualiti,food,well",Positive,1
